...........................ox......xxx.........................., o, 0.0007622000121045858, 0.0032789000251796097, 0.01137270001345314, 0.04659660000470467, 0.13602309999987483, 0.6914728000119794
...........................ox......oxx.....o...................., x, 0.0014980999985709786, 0.005407300021033734, 0.019499799993354827, 0.06643320000148378, 0.26364920000196435, 1.0807801999908406
..................xx.x....oxxx.....oxxxx..oxxxo..ox....oo......., o, 0.0023043999972287565, 0.01449599998886697, 0.07492380001349375, 0.6116327999916393, 2.83945549998316, 18.92095519998111
..................xx.x....oxxx.....oxxxx..oxxxo..oo....oo.o....., x, 0.0023876999912317842, 0.019364899984793738, 0.09759379999013618, 0.5811595999985002, 1.9092664000054356, 23.37851090001641
....x......xooo...xo.o....xoooo...xoooox.xxoxooxxxxoooooo.o....., x, 0.0017602999869268388, 0.01681149998330511, 0.09193649998633191, 0.716943600011291, 5.401613299996825, 21.431420000008075
...xx......xxoo...xo.x....xooox...xoooox.xxoxooxxxxoooooo.o....., o, 0.0012368999887257814, 0.014512800000375137, 0.044209100014995784, 0.44874829999753274, 1.2230651999998372, 23.310221699997783
oxxxx..xoooooox.xooo.xoo.xooxoox.oxxooxx.xoxxoxxxxxxxxooo.oxxooo, x, 0.00031460000900551677, 0.0012472000089474022, 0.0035960999957751483, 0.009178100008284673, 0.020103000017115846, 0.04219430001103319
oxxxxx.xoooooxx.xooo.xoo.xooxoox.oxxooxx.xoxxoxxxxxxxxooo.oxxooo, o, 0.0001534000039100647, 0.001166699978057295, 0.002138100011507049, 0.009536900004604831, 0.016243099991697818, 0.029821400006767362
